record_number,region,residence_type,family_composition,sex,age,marital_status,student,country_of_birth,health,ethnic_group,religion,economic_activity,occupation,industry,hours_worked_per_week,approximate_social_grade
27447,S92000003,P,0,1,2,1,1,1,1,1,2,6,3,12,X,2
27468,S92000003,P,0,1,2,1,1,1,2,1,1,6,X,X,X,2
27470,S92000003,C,X,1,2,1,1,2,1,3,1,6,X,X,X,X
27473,S92000003,C,X,2,2,1,1,2,1,1,1,6,X,X,X,X
27475,S92000003,P,0,1,2,1,1,2,2,1,1,6,3,9,X,2
27476,S92000003,P,2,2,3,1,1,2,1,1,1,6,3,10,X,2
27477,S92000003,P,0,2,2,1,1,2,2,3,9,6,X,X,X,2
27478,S92000003,P,0,1,2,1,1,1,2,1,6,6,X,X,X,2
27487,S92000003,P,0,1,2,1,1,1,1,1,1,6,X,X,X,2
27495,S92000003,P,1,1,2,1,1,2,1,3,6,6,X,X,X,4
27518,S92000003,P,1,1,2,1,1,1,1,1,1,6,X,X,X,2
27556,S92000003,P,5,1,2,1,1,2,2,3,9,6,X,X,X,2
27596,S92000003,P,0,2,2,1,1,1,1,1,1,6,6,11,X,2
27606,S92000003,P,0,2,2,1,1,1,2,1,1,6,X,X,X,2
27613,S92000003,P,5,2,2,1,1,1,1,1,2,6,9,5,X,2
27627,S92000003,P,0,1,3,1,1,2,3,3,6,6,9,4,X,2
27632,S92000003,P,0,2,3,1,1,2,1,4,6,6,4,9,X,2
27634,S92000003,P,0,2,2,1,1,1,2,1,2,6,X,X,X,2
27635,S92000003,P,0,2,2,1,1,1,1,1,2,6,9,5,X,2
27648,S92000003,P,2,1,2,1,1,2,1,4,9,6,X,X,X,4
27651,S92000003,P,0,1,2,1,1,1,1,1,1,6,X,X,X,2
27717,S92000003,P,0,2,2,1,1,1,1,1,1,6,9,5,X,2
27730,S92000003,P,0,1,2,1,1,2,2,3,6,6,X,X,X,2
27796,S92000003,P,4,2,2,1,1,1,1,1,1,6,X,X,X,2
27840,S92000003,P,1,1,2,1,1,1,1,1,1,6,7,4,X,2
27899,S92000003,P,1,1,2,1,1,1,2,1,2,6,X,X,X,2
27905,S92000003,P,2,1,2,1,1,2,1,3,1,6,X,X,X,2
28033,S92000003,P,1,1,2,1,1,1,1,1,2,6,X,X,X,2
28070,S92000003,P,1,2,2,1,1,1,3,1,2,6,X,X,X,2
28086,S92000003,P,1,1,2,1,1,1,1,1,2,6,X,X,X,1
28114,S92000003,P,1,2,2,1,1,1,1,1,2,6,X,X,X,1
28188,S92000003,P,4,1,2,1,1,1,1,1,2,6,9,5,X,2
28214,S92000003,P,0,2,2,1,1,1,2,1,2,6,9,5,X,2
28234,S92000003,P,0,2,2,1,1,1,1,1,1,6,6,11,X,1
28251,S92000003,P,1,2,2,1,1,1,1,1,1,6,X,X,X,2
28282,S92000003,P,4,1,2,1,1,1,1,1,2,6,X,X,X,2
28288,S92000003,P,4,1,2,1,1,1,1,1,1,6,X,X,X,3
28346,S92000003,P,1,1,2,1,1,2,1,1,1,6,X,X,X,4
28349,S92000003,P,4,1,2,1,1,1,1,1,1,6,3,2,X,2
28375,S92000003,C,X,2,2,1,1,1,2,1,1,6,X,X,X,X
28430,S92000003,P,0,2,2,1,1,1,1,1,1,6,X,X,X,4
28508,S92000003,P,1,1,2,1,1,1,1,1,1,6,X,X,X,2
28606,S92000003,P,1,1,2,1,1,1,1,1,2,6,X,X,X,2
28752,S92000003,P,3,1,2,1,1,1,1,1,1,6,X,X,X,3
28759,S92000003,P,1,1,2,1,1,1,1,1,2,6,X,X,X,3
28836,S92000003,P,2,2,3,1,1,1,2,1,2,6,6,11,X,2
28893,S92000003,P,1,1,2,1,1,1,1,1,1,6,X,X,X,3
28910,S92000003,P,1,2,2,1,1,2,1,1,2,6,9,5,X,1
28924,S92000003,P,1,2,2,1,1,1,1,1,1,6,X,X,X,1
28954,S92000003,P,2,1,2,1,1,1,1,1,2,6,X,X,X,4
29020,S92000003,P,4,1,2,1,1,1,3,1,1,6,9,5,X,3
29043,S92000003,P,2,2,2,1,1,1,1,1,1,6,4,3,X,2
29051,S92000003,P,2,2,2,1,1,1,2,1,2,6,X,X,X,3
29072,S92000003,P,4,1,2,1,1,1,1,1,2,6,X,X,X,2
29102,S92000003,P,1,1,2,1,1,1,1,1,2,6,X,X,X,3
29105,S92000003,P,1,1,2,1,1,1,1,1,2,6,X,X,X,4
29136,S92000003,P,2,1,2,1,1,1,2,1,1,6,X,X,X,4
29169,S92000003,P,4,1,2,1,1,1,1,1,2,6,X,X,X,4
29203,S92000003,P,4,1,2,1,1,1,1,1,1,6,X,X,X,2
29229,S92000003,P,4,2,3,1,1,1,2,1,1,6,6,11,X,2
29231,S92000003,P,0,2,2,1,1,2,1,3,1,6,X,X,X,2
29240,S92000003,P,4,1,2,1,1,1,1,1,9,6,9,5,X,2
29254,S92000003,C,X,2,2,1,1,2,1,3,1,6,X,X,X,X
29256,S92000003,P,1,1,5,2,1,1,1,1,2,6,2,11,X,2
29263,S92000003,P,0,2,2,1,1,2,2,1,2,6,7,8,X,2
29264,S92000003,P,0,2,2,1,1,1,1,1,2,6,6,8,X,2
29266,S92000003,P,0,1,2,1,1,1,1,1,2,6,9,5,X,2
29284,S92000003,P,0,2,3,1,1,1,2,1,1,6,4,5,X,2
29307,S92000003,P,0,1,2,1,1,2,1,3,6,6,X,X,X,2
29308,S92000003,P,0,1,2,1,1,1,2,1,1,6,9,2,X,2
29310,S92000003,P,1,1,2,1,1,1,1,1,9,6,X,X,X,1
29318,S92000003,P,2,1,3,1,1,1,3,1,1,6,3,10,X,2
29332,S92000003,P,0,1,2,5,1,2,2,1,1,6,1,4,X,2
29389,S92000003,P,1,1,2,1,1,1,1,1,9,6,X,X,X,1
29443,S92000003,P,1,1,2,1,1,2,1,3,6,6,X,X,X,4
29446,S92000003,P,2,2,3,1,1,2,1,1,1,6,2,8,X,2
29464,S92000003,P,0,2,2,1,1,2,1,1,1,6,9,5,X,2
29469,S92000003,P,4,1,2,1,1,1,1,1,1,6,9,4,X,2
29485,S92000003,P,0,2,3,1,1,2,1,1,9,6,X,X,X,2
29491,S92000003,P,2,2,2,1,1,1,1,1,9,6,9,3,X,2
29505,S92000003,P,0,1,2,1,1,1,1,1,1,6,X,X,X,2
29506,S92000003,P,0,1,2,1,1,1,1,1,2,6,X,X,X,2
29546,S92000003,P,2,2,4,1,1,1,4,1,2,6,9,5,X,2
29550,S92000003,P,2,2,4,4,1,1,1,1,2,6,5,5,X,3
29602,S92000003,P,1,2,3,2,1,2,1,4,2,6,3,11,X,1
29612,S92000003,P,0,1,2,1,1,1,1,3,6,6,7,4,X,2
29680,S92000003,P,1,2,2,1,1,1,2,1,2,6,X,X,X,3
29686,S92000003,P,1,1,2,1,1,1,1,1,2,6,7,4,X,2
29699,S92000003,P,1,1,2,1,1,1,1,1,2,6,X,X,X,3
29721,S92000003,P,1,1,2,1,1,1,1,1,1,6,X,X,X,3
29765,S92000003,P,1,1,2,1,1,1,1,1,2,6,X,X,X,3
29799,S92000003,P,1,2,2,1,1,2,1,1,2,6,X,X,X,3
29812,S92000003,P,0,1,2,1,1,2,1,6,6,6,X,X,X,2
29813,S92000003,C,X,2,2,1,1,1,1,1,3,6,9,5,X,X
29849,S92000003,P,4,1,2,1,1,1,1,1,2,6,X,X,X,2
29900,S92000003,P,4,2,4,3,1,1,1,1,2,6,7,4,X,2
29908,S92000003,P,1,1,2,1,1,1,1,1,1,6,X,X,X,3
29934,S92000003,C,X,1,2,1,1,2,1,1,1,6,9,5,X,X
29998,S92000003,P,1,1,2,1,1,1,1,1,2,6,X,X,X,2
30001,S92000003,P,1,2,2,1,1,2,1,1,9,6,X,X,X,1
30002,S92000003,P,1,1,2,1,1,1,1,1,2,6,X,X,X,3
30004,S92000003,P,4,1,2,1,1,1,1,1,2,6,7,4,X,4
30050,S92000003,P,1,2,2,1,1,2,1,1,1,6,X,X,X,3
30180,S92000003,P,1,1,2,1,1,1,1,1,1,6,X,X,X,4
30208,S92000003,P,1,2,2,1,1,1,1,1,2,6,X,X,X,1
30364,S92000003,P,4,1,2,1,1,1,1,1,2,6,X,X,X,2
30434,S92000003,P,2,1,2,1,1,1,1,3,1,6,X,X,X,1
30458,S92000003,P,2,2,3,1,1,2,1,1,1,6,9,5,X,2
30462,S92000003,P,0,1,2,1,1,1,1,1,9,6,X,X,X,2
30519,S92000003,P,1,1,2,1,1,1,1,1,1,6,X,X,X,1
30520,S92000003,P,1,2,2,1,1,1,1,1,2,6,X,X,X,4
30534,S92000003,P,2,2,2,1,1,1,1,1,1,6,6,11,X,3
30544,S92000003,P,1,2,2,1,1,2,1,6,1,6,X,X,X,1
30585,S92000003,P,1,2,2,1,1,1,1,1,1,6,X,X,X,3
30629,S92000003,P,4,2,2,1,1,1,1,1,8,6,X,X,X,2
30633,S92000003,P,2,2,2,1,1,1,1,1,1,6,X,X,X,4
30710,S92000003,P,4,1,2,1,1,1,1,1,2,6,X,X,X,4
30734,S92000003,P,4,1,2,1,1,1,1,1,2,6,X,X,X,3
30737,S92000003,P,1,1,2,1,1,1,1,1,1,6,7,4,X,4
30764,S92000003,P,4,1,2,1,1,1,1,1,2,6,X,X,X,4
30811,S92000003,P,1,2,2,1,1,1,2,1,2,6,X,X,X,2
30905,S92000003,P,1,1,2,1,1,1,1,1,2,6,9,4,X,1
30918,S92000003,P,1,2,2,1,1,1,1,1,2,6,X,X,X,4
30962,S92000003,P,1,2,2,1,1,1,1,1,1,6,7,4,X,2
31041,S92000003,P,1,2,2,1,1,1,1,1,1,6,7,4,X,1
31054,S92000003,P,3,2,2,1,1,1,1,1,1,6,X,X,X,2
31068,S92000003,P,1,1,2,1,1,1,1,1,1,6,X,X,X,1
31128,S92000003,P,1,2,2,1,1,1,1,1,1,6,X,X,X,1
31136,S92000003,P,2,1,3,1,1,2,2,1,1,6,X,X,X,2
31139,S92000003,P,5,2,2,1,1,2,1,3,1,6,X,X,X,2
31142,S92000003,P,1,1,3,1,1,1,1,1,1,6,9,9,X,2
31173,S92000003,P,0,2,2,1,1,2,1,1,2,6,X,X,X,2
31174,S92000003,P,0,2,2,1,1,2,1,1,1,6,X,X,X,2
31189,S92000003,P,0,1,2,1,1,2,1,3,1,6,X,X,X,2
31203,S92000003,P,1,2,2,1,1,1,1,1,1,6,X,X,X,1
31206,S92000003,P,0,2,2,1,1,1,2,1,1,6,7,6,X,2
31218,S92000003,P,1,1,2,1,1,1,1,1,2,6,5,4,X,1
31222,S92000003,P,0,1,2,1,1,1,1,1,1,6,5,1,X,2
31238,S92000003,P,2,1,3,1,1,2,5,1,1,6,X,X,X,2
31244,S92000003,C,X,2,2,1,1,2,1,3,1,6,X,X,X,X
31289,S92000003,P,2,2,2,1,1,2,1,1,1,6,X,X,X,4
31357,S92000003,P,0,1,2,1,1,2,1,1,1,6,9,5,X,2
31360,S92000003,P,2,2,2,1,1,1,2,1,1,6,7,4,X,2
31365,S92000003,P,1,1,2,1,1,1,1,1,2,6,7,4,X,1
31430,S92000003,P,1,1,2,1,1,1,1,1,1,6,X,X,X,3
31434,S92000003,P,2,2,2,1,1,1,1,1,1,6,X,X,X,4
31461,S92000003,P,1,2,2,1,1,1,1,1,9,6,X,X,X,2
31503,S92000003,P,0,2,2,1,1,1,1,1,1,6,X,X,X,2
31507,S92000003,P,4,2,2,1,1,1,1,1,2,6,X,X,X,1
31517,S92000003,P,1,1,2,1,1,1,1,1,1,6,X,X,X,1
31550,S92000003,P,4,2,2,1,1,1,1,1,1,6,X,X,X,3
31554,S92000003,P,0,2,2,1,1,1,2,1,1,6,X,X,X,1
31563,S92000003,P,1,2,2,1,1,1,1,1,2,6,7,8,X,2
31576,S92000003,P,1,1,2,1,1,2,1,1,2,6,9,2,X,3
31644,S92000003,P,1,1,2,1,1,1,1,1,1,6,X,X,X,1
31648,S92000003,P,2,1,4,1,1,2,1,1,1,6,1,5,X,2
31724,S92000003,P,1,1,2,1,1,1,1,1,2,6,7,4,X,2
31747,S92000003,P,4,1,2,1,1,1,1,1,2,6,X,X,X,2
31761,S92000003,P,4,1,2,1,1,1,1,1,9,6,X,X,X,2
31772,S92000003,P,1,1,2,1,1,1,1,1,1,6,9,2,X,4
31814,S92000003,P,1,1,2,1,1,1,1,1,1,6,X,X,X,2
31843,S92000003,C,X,1,3,1,1,2,2,3,3,6,9,5,X,X
31889,S92000003,P,1,1,3,2,1,1,1,3,6,6,X,X,X,1
31917,S92000003,P,1,1,2,1,1,1,2,1,1,6,X,X,X,2
31959,S92000003,P,4,1,2,1,1,1,1,1,1,6,9,5,X,2
31981,S92000003,P,4,1,2,1,1,2,1,1,2,6,X,X,X,2
31985,S92000003,P,4,1,2,1,1,1,1,1,9,6,X,X,X,1
32048,S92000003,P,1,1,2,1,1,1,1,1,2,6,X,X,X,3
32075,S92000003,P,1,2,2,1,1,1,1,1,2,6,X,X,X,2
32078,S92000003,P,1,1,2,1,1,1,1,1,9,6,X,X,X,3
32113,S92000003,P,4,1,2,1,1,1,1,1,2,6,X,X,X,2
32114,S92000003,P,1,1,2,1,1,1,1,1,2,6,X,X,X,3
32255,S92000003,P,4,2,4,3,1,1,2,1,1,6,3,7,X,2
32314,S92000003,P,1,2,2,1,1,1,1,1,1,6,9,2,X,3
32336,S92000003,P,1,2,2,1,1,1,2,1,9,6,X,X,X,3
32355,S92000003,P,1,1,2,1,1,1,1,1,1,6,X,X,X,3
32435,S92000003,P,4,1,2,1,1,1,1,1,9,6,X,X,X,4
32488,S92000003,P,3,1,2,1,1,1,1,1,2,6,X,X,X,3
32527,S92000003,P,4,2,2,1,1,1,1,1,9,6,7,4,X,3
32556,S92000003,P,4,1,2,1,1,1,1,1,2,6,X,X,X,4
32712,S92000003,P,1,1,2,1,1,1,1,1,1,6,X,X,X,3
32771,S92000003,P,4,1,2,1,1,1,1,1,2,6,X,X,X,3
32790,S92000003,P,1,1,2,1,1,1,1,1,1,6,X,X,X,2
32794,S92000003,P,1,1,2,1,1,1,2,1,2,6,X,X,X,3
32858,S92000003,P,1,2,2,1,1,1,1,1,1,6,X,X,X,1
32952,S92000003,P,4,2,2,1,1,1,1,1,1,6,X,X,X,4
32962,S92000003,C,X,2,2,1,1,1,2,1,1,6,X,X,X,X
32979,S92000003,P,1,2,2,1,1,2,1,1,9,6,X,X,X,3
32988,S92000003,P,4,1,2,1,1,2,1,4,2,6,X,X,X,2
33003,S92000003,P,2,1,2,1,1,1,1,1,1,6,X,X,X,3
33013,S92000003,P,3,2,2,1,1,1,1,1,9,6,5,5,X,2
33034,S92000003,P,0,1,3,1,1,2,1,1,1,6,X,X,X,2
33077,S92000003,P,0,1,3,1,1,1,2,1,2,6,5,3,X,2
33090,S92000003,P,0,1,2,1,1,1,1,1,1,6,X,X,X,2
33109,S92000003,P,1,2,2,1,1,2,1,1,1,6,X,X,X,4
33112,S92000003,P,4,1,2,1,1,1,4,1,2,6,X,X,X,4
33113,S92000003,C,X,2,2,1,1,1,1,4,1,6,7,4,X,X
33116,S92000003,P,2,2,3,1,1,2,2,1,1,6,2,10,X,2
33117,S92000003,P,0,1,2,1,1,2,2,3,1,6,X,X,X,2
33130,S92000003,P,4,1,2,1,1,1,1,1,2,6,X,X,X,4
33131,S92000003,P,1,2,2,1,1,1,1,1,1,6,X,X,X,3
33145,S92000003,P,1,1,3,2,1,2,1,3,6,6,X,X,X,2
33147,S92000003,P,4,2,4,1,1,2,2,4,2,6,X,X,X,2
33148,S92000003,P,0,2,3,1,1,2,1,4,2,6,X,X,X,2
33162,S92000003,P,1,1,2,1,1,1,2,1,1,6,X,X,X,4
33215,S92000003,P,1,1,2,2,1,1,1,3,8,6,X,X,X,3
33220,S92000003,P,2,2,3,1,1,2,1,1,1,6,6,8,X,1
33247,S92000003,P,2,2,3,1,1,1,2,1,1,6,6,10,X,2
33271,S92000003,P,0,2,2,1,1,1,1,1,1,6,6,11,X,2
33303,S92000003,P,4,2,3,1,1,1,3,1,2,6,7,6,X,2
33329,S92000003,P,1,1,2,1,1,1,1,1,2,6,X,X,X,2
33356,S92000003,P,1,1,6,2,1,1,2,1,2,6,1,8,X,3
33371,S92000003,P,1,2,2,1,1,1,2,3,6,6,X,X,X,2
33373,S92000003,P,2,1,2,1,1,2,1,3,1,6,7,4,X,2
33389,S92000003,P,4,1,2,1,1,1,3,1,1,6,X,X,X,1
33448,S92000003,P,1,1,2,1,1,1,1,1,1,6,X,X,X,3
33464,S92000003,P,4,2,2,1,1,1,1,1,2,6,X,X,X,4
33528,S92000003,P,1,2,4,2,1,2,2,3,6,6,X,X,X,2
33537,S92000003,P,0,1,3,1,1,2,1,1,2,6,9,5,X,2
33538,S92000003,P,4,2,3,1,1,2,2,1,2,6,9,13,X,2
33547,S92000003,P,0,2,2,1,1,1,1,1,2,6,7,4,X,2
33551,S92000003,C,X,1,5,1,1,1,2,1,1,6,X,X,X,X
33588,S92000003,P,1,2,2,1,1,2,1,4,9,6,X,X,X,3
33600,S92000003,C,X,1,2,1,1,1,1,1,1,6,X,X,X,X
33610,S92000003,P,4,1,2,1,1,1,2,1,1,6,X,X,X,2
33630,S92000003,P,4,1,2,1,1,1,1,1,1,6,X,X,X,4
33644,S92000003,C,X,2,2,1,1,2,1,3,4,6,X,X,X,X
33658,S92000003,P,1,2,2,1,1,1,1,1,2,6,9,5,X,1
33685,S92000003,P,2,2,2,1,1,1,2,1,1,6,X,X,X,4
33788,S92000003,P,1,1,2,1,1,1,1,1,2,6,X,X,X,2
33891,S92000003,P,1,2,2,1,1,1,1,1,2,6,X,X,X,4
34047,S92000003,P,4,1,2,1,1,1,1,1,1,6,X,X,X,3
34080,S92000003,P,1,2,2,1,1,1,1,1,1,6,X,X,X,2
34111,S92000003,P,4,1,2,1,1,1,3,1,2,6,X,X,X,4
34142,S92000003,P,4,2,2,1,1,1,1,1,2,6,X,X,X,3
34158,S92000003,P,4,2,5,1,1,1,5,1,1,6,6,11,X,2
34210,S92000003,P,1,2,2,1,1,1,1,1,1,6,X,X,X,2
34212,S92000003,P,1,2,3,2,1,1,3,1,2,6,7,4,X,2
34228,S92000003,P,1,1,2,1,1,1,1,1,1,6,X,X,X,2
34280,S92000003,P,1,2,2,1,1,1,2,1,1,6,X,X,X,2
34318,S92000003,P,1,1,2,1,1,1,2,1,2,6,7,4,X,3
34375,S92000003,C,X,1,2,1,1,2,2,1,1,6,X,X,X,X
34377,S92000003,P,1,1,2,1,1,1,2,1,2,6,X,X,X,3
34381,S92000003,P,4,2,2,1,1,1,1,1,9,6,X,X,X,2
34418,S92000003,P,1,1,2,1,1,1,1,1,2,6,X,X,X,3
34430,S92000003,P,4,1,2,1,1,1,1,1,1,6,X,X,X,2
34444,S92000003,P,1,1,2,1,1,1,1,1,2,6,X,X,X,2
34540,S92000003,P,4,1,2,1,1,1,2,1,1,6,X,X,X,4
34550,S92000003,P,1,2,3,2,1,1,1,1,2,6,X,X,X,4
34562,S92000003,C,X,2,8,1,1,1,3,1,2,6,9,5,X,X
34571,S92000003,P,1,1,2,1,1,1,1,1,2,6,X,X,X,2
34589,S92000003,P,4,2,3,1,1,1,2,1,1,6,7,4,X,4
34677,S92000003,P,2,2,2,1,1,1,1,1,1,6,X,X,X,3
34712,S92000003,P,2,1,3,1,1,1,2,1,1,6,2,4,X,2
34763,S92000003,P,2,1,2,1,1,1,1,1,1,6,X,X,X,3
34773,S92000003,P,1,2,4,2,1,1,3,1,2,6,4,4,X,2
34830,S92000003,P,1,1,2,1,1,1,1,1,1,6,X,X,X,3
34842,S92000003,P,1,1,2,1,1,2,1,1,2,6,X,X,X,4
34853,S92000003,P,4,1,2,1,1,1,1,1,2,6,X,X,X,4
34855,S92000003,P,0,1,2,1,1,1,1,1,1,6,9,5,X,4
34912,S92000003,P,0,1,2,1,1,1,1,1,2,6,9,3,X,2
34913,S92000003,P,0,2,2,1,1,1,1,1,1,6,9,5,X,2
34918,S92000003,P,0,1,2,1,1,1,1,1,2,6,X,X,X,3
34919,S92000003,P,0,2,4,1,1,2,1,1,9,6,3,10,X,2
34921,S92000003,P,0,1,2,1,1,1,1,1,2,6,9,4,X,2
34944,S92000003,P,5,2,2,1,1,2,2,3,2,6,X,X,X,2
34945,S92000003,P,0,2,2,1,1,1,1,1,9,6,9,13,X,2
34946,S92000003,C,X,1,2,1,1,2,1,1,5,6,7,4,X,X
34947,S92000003,C,X,2,3,1,1,2,1,1,9,6,7,4,X,X
34948,S92000003,C,X,1,2,1,1,2,1,3,4,6,X,X,X,X
34949,S92000003,P,0,2,2,1,1,2,1,2,9,6,X,X,X,2
34959,S92000003,P,2,2,5,1,1,1,3,1,2,6,9,12,X,4
34974,S92000003,P,1,1,2,1,1,1,1,1,1,6,X,X,X,1
34990,S92000003,P,4,1,2,1,1,1,3,1,2,6,X,X,X,4
35039,S92000003,P,0,1,2,1,1,2,2,3,6,6,X,X,X,2
35050,S92000003,P,1,2,2,1,1,1,1,1,2,6,X,X,X,1
35060,S92000003,P,5,1,2,1,1,1,1,1,2,6,9,5,X,2
35086,S92000003,P,5,2,2,1,1,1,1,1,2,6,9,5,X,1
35095,S92000003,C,X,2,2,1,1,2,1,1,1,6,X,X,X,X
35096,S92000003,C,X,2,2,1,1,2,1,3,1,6,X,X,X,X
35098,S92000003,C,X,1,2,1,1,2,1,1,1,6,9,5,X,X
35099,S92000003,C,X,2,2,1,1,2,1,3,1,6,X,X,X,X
35100,S92000003,C,X,1,2,1,1,2,2,1,1,6,X,X,X,X
35106,S92000003,C,X,1,3,1,1,1,1,1,1,6,4,10,X,X
35123,S92000003,P,2,1,2,1,1,1,1,1,2,6,3,12,X,2
35211,S92000003,P,0,2,2,1,1,1,1,1,2,6,X,X,X,2
35221,S92000003,C,X,2,2,1,1,1,1,1,2,6,9,5,X,X
35222,S92000003,C,X,2,2,1,1,1,1,1,2,6,6,8,X,X
35232,S92000003,P,1,1,2,1,1,1,1,1,1,6,X,X,X,4
35245,S92000003,P,1,2,2,1,1,1,3,1,1,6,7,4,X,3
35272,S92000003,P,1,1,2,1,1,1,1,1,1,6,X,X,X,1
35359,S92000003,P,0,1,7,1,1,2,3,1,2,6,9,5,X,2
35370,S92000003,P,0,1,2,1,1,2,2,6,2,6,X,X,X,2
35375,S92000003,P,2,1,2,1,1,1,1,1,1,6,3,11,X,2
35406,S92000003,P,4,2,8,5,1,1,3,1,2,6,9,8,X,2
35427,S92000003,P,2,1,2,1,1,1,1,1,1,6,X,X,X,2
35430,S92000003,P,1,1,2,1,1,1,2,1,2,6,X,X,X,1
35435,S92000003,P,1,1,2,1,1,2,1,1,2,6,9,13,X,1
35442,S92000003,P,1,2,2,1,1,1,1,1,2,6,X,X,X,4
35582,S92000003,P,2,2,2,1,1,1,1,1,2,6,X,X,X,2
35602,S92000003,P,1,1,2,1,1,1,1,1,1,6,3,8,X,2
35638,S92000003,P,1,2,2,1,1,1,2,1,1,6,7,4,X,3
35651,S92000003,P,2,1,2,1,1,2,1,3,1,6,X,X,X,2
35740,S92000003,P,1,2,2,1,1,1,1,1,2,6,9,5,X,1
35749,S92000003,P,4,2,2,1,1,1,1,1,1,6,X,X,X,4
35758,S92000003,P,1,1,3,1,1,1,1,1,1,6,X,X,X,1
35857,S92000003,P,4,1,2,1,1,1,1,1,1,6,7,5,X,4
35860,S92000003,P,1,2,2,1,1,1,1,1,2,6,X,X,X,2
35872,S92000003,P,4,1,2,1,1,1,5,1,9,6,X,X,X,2
35928,S92000003,P,1,2,2,1,1,1,2,1,2,6,X,X,X,2
35945,S92000003,P,1,2,2,1,1,1,1,1,2,6,X,X,X,1
35948,S92000003,P,1,2,2,1,1,1,1,1,2,6,X,X,X,1
35990,S92000003,P,4,2,2,1,1,1,2,1,1,6,1,4,X,2
36007,S92000003,P,1,2,2,1,1,1,1,1,1,6,X,X,X,2
36018,S92000003,P,1,2,2,1,1,1,1,1,1,6,X,X,X,4
36075,S92000003,P,4,1,2,1,1,1,3,1,2,6,X,X,X,2
36125,S92000003,P,4,2,2,1,1,1,1,1,1,6,9,5,X,2
36128,S92000003,P,1,1,2,1,1,1,1,1,2,6,X,X,X,2
36144,S92000003,P,1,2,2,1,1,1,1,1,1,6,X,X,X,2
36146,S92000003,P,1,1,2,1,1,1,1,1,1,6,X,X,X,3
36155,S92000003,P,1,2,2,1,1,1,1,1,1,6,9,12,X,1
36227,S92000003,P,1,1,2,1,1,1,1,1,2,6,X,X,X,2
36241,S92000003,P,4,2,2,1,1,1,1,1,9,6,X,X,X,2
36295,S92000003,P,0,1,2,3,1,1,2,1,1,6,4,12,X,2
36322,S92000003,P,0,2,3,1,1,1,1,1,1,6,9,5,X,2
36349,S92000003,P,1,2,2,1,1,1,1,1,2,6,X,X,X,3
36387,S92000003,P,1,2,2,1,1,1,1,1,2,6,X,X,X,3
36426,S92000003,P,1,1,2,1,1,1,1,1,1,6,X,X,X,2
36460,S92000003,P,4,1,2,1,1,1,2,1,1,6,X,X,X,1
36465,S92000003,P,1,1,2,1,1,1,5,1,2,6,X,X,X,1
36474,S92000003,P,0,1,3,1,1,1,2,1,2,6,9,3,X,2
36568,S92000003,P,1,1,2,1,1,1,1,1,2,6,9,2,X,2
36608,S92000003,P,4,1,2,1,1,1,1,1,1,6,7,4,X,2
36614,S92000003,P,1,1,2,1,1,1,1,1,1,6,X,X,X,2
36621,S92000003,P,1,1,2,1,1,1,1,1,1,6,X,X,X,4
36664,S92000003,P,0,1,2,2,1,2,1,6,6,6,X,X,X,2
36718,S92000003,P,0,2,3,1,1,2,3,3,6,6,X,X,X,1
36726,S92000003,P,2,2,2,1,1,1,1,1,2,6,X,X,X,1
36757,S92000003,C,X,2,2,1,1,2,1,1,1,6,7,4,X,X
36771,S92000003,P,0,1,2,1,1,2,1,1,1,6,X,X,X,2
36785,S92000003,P,0,1,2,1,1,2,1,1,1,6,X,X,X,2
36786,S92000003,P,0,2,2,1,1,2,1,1,1,6,9,5,X,2
36810,S92000003,P,1,1,2,1,1,1,1,1,2,6,X,X,X,3
36865,S92000003,P,0,1,4,2,1,2,2,3,6,6,X,X,X,2
36882,S92000003,P,0,2,2,1,1,1,1,1,2,6,7,4,X,2
36887,S92000003,P,4,2,2,1,1,1,1,1,2,6,X,X,X,4
36906,S92000003,P,0,2,2,1,1,2,2,3,1,6,X,X,X,2
36938,S92000003,C,X,2,2,1,1,2,1,3,2,6,X,X,X,X
36939,S92000003,C,X,2,2,1,1,2,1,1,2,6,9,5,X,X
36950,S92000003,P,2,2,2,1,1,1,1,1,1,6,9,5,X,2
36963,S92000003,P,0,1,2,1,1,1,1,1,1,6,X,X,X,2
36977,S92000003,P,1,2,3,3,1,1,2,1,1,6,6,11,X,4
37032,S92000003,P,0,1,2,1,1,1,1,1,1,6,X,X,X,2
37040,S92000003,C,X,2,3,1,1,1,3,1,2,6,4,7,X,X
37043,S92000003,C,X,2,2,1,1,2,1,1,1,6,X,X,X,X
37044,S92000003,C,X,2,2,1,1,1,1,1,1,6,7,4,X,X
37048,S92000003,C,X,1,2,1,1,2,1,4,2,6,X,X,X,X
37155,S92000003,P,2,2,2,1,1,1,1,1,1,6,X,X,X,4
37175,S92000003,P,0,2,2,1,1,2,2,3,6,6,X,X,X,2
37185,S92000003,P,0,2,2,1,1,1,1,1,2,6,7,4,X,2
37187,S92000003,P,0,1,3,1,1,2,1,4,9,6,X,X,X,2
37194,S92000003,P,2,1,2,1,1,1,1,1,9,6,X,X,X,3
37204,S92000003,P,1,2,4,2,1,1,1,1,2,6,3,8,X,1
37232,S92000003,P,1,2,2,1,1,1,1,1,1,6,X,X,X,3
37280,S92000003,P,1,2,2,1,1,1,1,1,1,6,X,X,X,3
37341,S92000003,P,4,1,2,1,1,1,1,1,1,6,X,X,X,4
